osm_way_id,longitude,latitude,rge_alti_m,copernicus_glo30_m,difference_m
265659186,6.116878,45.030848,1523.11,1508.95,-14.16
265659186,6.118084,45.030209,1533.17,1541.0,7.83
265659186,6.119262,45.029457,1543.35,1539.73,-3.62
265659186,6.11986,45.028446,1551.97,1563.14,11.17
265659186,6.120208,45.027355,1561.68,1573.87,12.19
265659186,6.120234,45.026234,1568.95,1581.59,12.64
265659186,6.120538,45.025134,1582.64,1588.48,5.84
238290939,6.132693,45.03623,1260.88,1259.53,-1.35
238290939,6.131423,45.035675,1272.72,1275.23,2.51
238290939,6.130171,45.034996,1281.92,1283.1,1.18
238290939,6.129037,45.034243,1290.08,1284.93,-5.15
238290939,6.128115,45.033335,1296.91,1294.23,-2.68
238290939,6.126871,45.032641,1291.45,1284.08,-7.37
238290939,6.125498,45.032077,1279.58,1281.12,1.54
905944752,6.066727,45.10331,1909.63,1910.41,0.78
905944752,6.067343,45.102285,1898.66,1901.04,2.38
905944752,6.06782,45.101216,1889.09,1890.89,1.8
905944752,6.0682,45.100123,1880.82,1882.18,1.36
905944752,6.068575,45.099029,1872.1,1874.68,2.58
905944752,6.069288,45.098028,1863.64,1863.89,0.25
905944752,6.069769,45.097089,1856.26,1860.48,4.22
356939688,6.073595,45.132867,1337.59,1333.18,-4.41
356939688,6.073764,45.132385,1347.34,1344.07,-3.27
356939688,6.074393,45.132686,1356.77,1348.51,-8.26
356939688,6.073571,45.131856,1358.27,1353.6,-4.67
356939688,6.074905,45.132505,1372.65,1360.36,-12.29
356939688,6.075675,45.133519,1379.91,1376.47,-3.44
356939688,6.075486,45.132423,1388.62,1382.06,-6.56
152271729,6.040822,45.056212,721.9,722.52,0.62
152271729,6.041811,45.05539,722.1,721.35,-0.75
152271729,6.042824,45.054583,722.4,722.64,0.24
152271729,6.043841,45.053778,722.58,722.29,-0.29
152271729,6.044859,45.052974,722.53,722.27,-0.26
152271729,6.045877,45.05217,722.9,721.01,-1.89
152271729,6.046902,45.05137,722.92,720.17,-2.75
560199122,6.0841,45.051559,1410.91,1416.55,5.64
560199122,6.082784,45.051719,1404.8,1417.78,12.98
560199122,6.082297,45.051138,1401.45,1409.0,7.55
560199122,6.082303,45.05016,1389.23,1395.07,5.84
560199122,6.082986,45.049145,1381.69,1393.29,11.6
560199122,6.083352,45.048053,1375.17,1374.94,-0.23
560199122,6.084467,45.047291,1356.46,1358.19,1.73
1302681212,6.050923,45.029047,727.84,731.28,3.44
1302681212,6.051138,45.030071,727.07,733.38,6.31
1302681212,6.05134,45.031095,726.47,732.28,5.81
1302681212,6.051546,45.03212,726.0,736.85,10.85
1302681212,6.051759,45.033145,724.91,730.16,5.25
1302681212,6.052005,45.034165,725.67,729.13,3.46
1302681212,6.052284,45.035181,724.79,729.28,4.49
1083211644,6.092109,45.085929,1834.34,1836.8,2.46
1083211644,6.093486,45.085591,1835.4,1845.09,9.69
1083211644,6.094909,45.08536,1832.67,1841.68,9.01
1083211644,6.096341,45.085233,1836.19,1834.64,-1.55
1083211644,6.097678,45.084821,1838.08,1845.61,7.53
1083211644,6.09911,45.08465,1842.54,1846.47,3.93
1083211644,6.100552,45.084738,1848.59,1858.64,10.05
760412725,6.1036,45.048319,1161.96,1160.98,-0.98
760412725,6.104487,45.047537,1170.64,1184.63,13.99
760412725,6.105797,45.046992,1186.19,1189.43,3.24
760412725,6.10715,45.046505,1197.83,1198.89,1.06
760412725,6.107965,45.045624,1209.24,1208.74,-0.5
760412725,6.107865,45.044667,1205.6,1211.36,5.76
760412725,6.108688,45.043917,1217.27,1227.61,10.34
222919303,6.086404,45.045899,1290.09,1294.69,4.6
222919303,6.086492,45.044826,1282.54,1288.22,5.68
222919303,6.086936,45.043796,1274.86,1282.8,7.94
222919303,6.086675,45.04286,1264.03,1272.96,8.93
222919303,6.085784,45.041992,1250.31,1283.59,33.28
222919303,6.084906,45.041307,1244.0,1271.2,27.2
222919303,6.084176,45.040469,1241.43,1254.93,13.5
1148550235,6.049638,45.060286,1097.2,1103.27,6.07
1148550235,6.048819,45.06101,1085.76,1090.54,4.78
1148550235,6.047689,45.061623,1074.65,1078.0,3.35
1148550235,6.047352,45.062466,1064.26,1073.68,9.42
1148550235,6.047805,45.063449,1056.6,1055.45,-1.15
1148550235,6.048229,45.064439,1047.98,1043.99,-3.99
1148550235,6.047942,45.06543,1021.36,1024.62,3.26
232741575,6.149899,45.09181,1936.0,1951.28,15.28
232741575,6.148955,45.090989,1949.75,1959.51,9.76
232741575,6.149489,45.090063,1959.32,1946.41,-12.91
232741575,6.148754,45.090397,1969.05,1974.45,5.4
232741575,6.149084,45.089745,1977.42,1974.28,-3.14
232741575,6.149401,45.088754,1987.0,1992.89,5.89
232741575,6.14907,45.087706,1998.13,1992.53,-5.6
119611321,6.048925,45.139294,773.25,800.92,27.67
119611321,6.048938,45.140282,768.0,773.75,5.75
119611321,6.049199,45.141252,768.0,773.95,5.95
119611321,6.049704,45.142175,768.0,767.3,-0.7
119611321,6.050313,45.143066,768.0,767.63,-0.37
119611321,6.051095,45.143884,785.87,771.85,-14.02
119611321,6.051897,45.144621,781.14,781.44,0.3
1082749709,6.062656,45.161692,1625.64,1657.48,31.84
1082749709,6.061346,45.161273,1637.88,1658.13,20.25
1082749709,6.060038,45.161,1652.79,1666.05,13.26
1082749709,6.058681,45.160689,1667.21,1678.21,11.0
1082749709,6.057415,45.16029,1679.01,1697.45,18.44
1082749709,6.056372,45.15975,1690.24,1686.24,-4.0
1082749709,6.056015,45.158916,1694.94,1671.08,-23.86
136998155,6.039668,45.135413,921.3,934.51,13.21
136998155,6.040451,45.136198,927.85,938.81,10.96
136998155,6.040396,45.137081,937.4,935.04,-2.36
136998155,6.039271,45.137195,946.35,945.85,-0.5
136998155,6.037851,45.137426,951.38,952.61,1.23
136998155,6.036483,45.137614,953.5,956.46,2.96
136998155,6.035337,45.138053,959.27,968.94,9.67
165523290,6.091826,45.020446,1317.32,1328.84,11.52
165523290,6.091315,45.021364,1300.38,1315.08,14.7
165523290,6.090416,45.022017,1296.32,1295.47,-0.85
165523290,6.089144,45.022425,1286.44,1290.92,4.48
165523290,6.08782,45.022736,1278.66,1281.7,3.04
165523290,6.086498,45.022782,1276.24,1268.22,-8.02
165523290,6.086859,45.022965,1266.62,1268.16,1.54
238544629,6.109024,45.029964,1523.84,1522.94,-0.9
238544629,6.110278,45.030284,1522.68,1517.46,-5.22
238544629,6.11157,45.030505,1522.02,1525.22,3.2
238544629,6.1129,45.030526,1523.54,1526.63,3.09
238544629,6.114232,45.030563,1522.23,1515.83,-6.4
238544629,6.115552,45.030473,1524.43,1526.82,2.39
238544629,6.116772,45.030794,1525.02,1521.12,-3.9
244433206,6.028662,45.132658,1061.37,1071.49,10.12
244433206,6.02732,45.132355,1077.27,1087.56,10.29
244433206,6.026469,45.131824,1081.59,1089.65,8.06
244433206,6.025097,45.131354,1090.83,1095.27,4.44
244433206,6.024008,45.131811,1100.76,1126.29,25.53
244433206,6.022952,45.131541,1109.27,1123.93,14.66
85646316,6.062889,45.159612,1503.1,1516.66,13.56
85646316,6.06146,45.15925,1520.6,1530.18,9.58
85646316,6.06097,45.159253,1526.93,1547.38,20.45
85646316,6.061803,45.159887,1538.54,1546.05,7.51
85646316,6.062957,45.160466,1541.89,1559.11,17.22
85646316,6.063983,45.160815,1556.7,1556.74,0.04
85646316,6.065279,45.16084,1564.22,1581.22,17.0
560200247,6.084268,45.040335,1233.46,1254.93,21.47
560200247,6.08505,45.041011,1227.6,1251.41,23.81
560200247,6.085835,45.041564,1224.14,1238.35,14.21
560200247,6.086857,45.042208,1222.1,1239.4,17.3
560200247,6.087844,45.042823,1215.67,1237.23,21.56
560200247,6.089058,45.043293,1206.07,1213.06,6.99
560200247,6.090208,45.043846,1201.04,1204.85,3.81
232739219,6.132158,45.080738,1831.28,1831.45,0.17
232739219,6.131239,45.080114,1840.28,1836.07,-4.21
232739219,6.131543,45.079762,1847.68,1841.55,-6.13
232739219,6.132823,45.079792,1857.26,1854.33,-2.93
232739219,6.134025,45.080193,1866.0,1860.12,-5.88
232739219,6.135253,45.080563,1874.71,1873.42,-1.29
232739219,6.136557,45.080716,1885.45,1890.43,4.98
1040477514,6.045773,45.153207,792.0,798.25,6.25
1040477514,6.04546,45.154109,807.87,821.3,13.43
1040477514,6.045218,45.155033,820.93,828.13,7.2
1040477514,6.044568,45.155825,837.76,837.76,-0.0
1040477514,6.04401,45.156681,844.47,843.32,-1.15
1040477514,6.043428,45.157523,850.89,858.25,7.36
1040477514,6.043072,45.158426,859.94,854.99,-4.95
264100584,6.060477,45.088754,1670.13,1673.36,3.23
264100584,6.059496,45.088924,1661.2,1667.73,6.53
264100584,6.058074,45.08916,1650.89,1652.64,1.75
264100584,6.056631,45.089042,1640.45,1645.23,4.78
264100584,6.055835,45.088208,1631.49,1633.79,2.3
264100584,6.056622,45.088341,1624.25,1631.21,6.96
264100584,6.05778,45.087725,1613.92,1615.82,1.9
210456508,6.041798,45.129197,731.03,735.8,4.77
210456508,6.043005,45.128613,736.7,741.08,4.38
210456508,6.043879,45.127997,740.87,735.79,-5.08
210456508,6.043743,45.128486,747.58,749.37,1.79
210456508,6.042766,45.129257,755.31,756.28,0.97
210456508,6.041787,45.130025,763.14,766.17,3.03
210456508,6.040773,45.130553,770.41,774.55,4.14
28477411,6.059701,45.041916,725.54,726.74,1.2
28477411,6.060406,45.041113,725.96,728.12,2.16
28477411,6.061113,45.040312,725.88,724.36,-1.52
28477411,6.061822,45.039511,726.21,727.03,0.82
28477411,6.062528,45.038709,725.65,724.72,-0.93
28477411,6.063233,45.037907,725.7,725.82,0.12
28477411,6.063928,45.037116,725.96,723.57,-2.39
187059679,6.063444,45.047808,1269.02,1329.77,60.75
187059679,6.062482,45.048432,1260.2,1269.95,9.75
187059679,6.061798,45.049193,1251.23,1279.61,28.38
187059679,6.060982,45.049904,1241.71,1229.55,-12.16
187059679,6.060243,45.050686,1232.61,1221.16,-11.45
187059679,6.059542,45.051397,1223.69,1253.59,29.9
187059679,6.058612,45.052017,1212.88,1242.58,29.7
244433206,6.032272,45.135783,1025.72,1017.23,-8.49
244433206,6.031854,45.13486,1027.96,1048.05,20.09
244433206,6.03094,45.134553,1049.86,1062.37,12.51
244433206,6.03096,45.1336,1038.26,1048.4,10.14
244433206,6.029947,45.133216,1047.36,1058.41,11.05
244433206,6.028763,45.133509,1068.42,1082.21,13.79
244433206,6.028704,45.132786,1060.24,1078.13,17.89
1246961120,6.095288,45.029184,1248.6,1260.51,11.91
1246961120,6.095016,45.030077,1236.65,1230.68,-5.97
1246961120,6.094883,45.030958,1276.84,1185.06,-91.78
1246961120,6.095454,45.031695,1251.36,1217.02,-34.34
1246961120,6.096189,45.032471,1250.92,1230.23,-20.69
1246961120,6.097183,45.033127,1255.14,1235.63,-19.51
206313877,6.161726,45.044191,1064.77,1113.59,48.82
206313877,6.160688,45.04371,1071.16,1088.45,17.29
206313877,6.159356,45.043724,1079.14,1094.28,15.14
206313877,6.158051,45.043906,1082.62,1100.14,17.52
206313877,6.156797,45.044217,1082.29,1078.7,-3.59
206313877,6.156424,45.044888,1075.26,1097.25,21.99
206313877,6.155322,45.045259,1084.93,1097.0,12.07
49894104,6.071815,45.027524,743.2,741.73,-1.47
49894104,6.071631,45.02664,742.85,748.99,6.14
49894104,6.071379,45.02576,742.19,743.04,0.85
49894104,6.071081,45.024885,741.7,748.45,6.75
49894104,6.070598,45.024056,741.29,760.79,19.5
49894104,6.069947,45.023284,740.8,748.85,8.05
49894104,6.069224,45.022546,740.69,752.32,11.63
238544615,6.100886,45.026589,1512.6,1517.74,5.14
238544615,6.101829,45.02715,1509.12,1505.07,-4.05
238544615,6.102722,45.027818,1513.42,1505.33,-8.09
238544615,6.103485,45.028447,1512.19,1512.89,0.7
238544615,6.104638,45.028968,1521.4,1520.47,-0.93
238544615,6.105851,45.02918,1521.07,1515.77,-5.3
238544615,6.106975,45.029384,1530.75,1526.79,-3.96
181437601,6.017999,45.072167,724.66,725.74,1.08
181437601,6.018626,45.071384,723.14,730.36,7.22
181437601,6.019207,45.070583,721.14,727.8,6.66
181437601,6.019779,45.069779,719.38,721.88,2.5
181437601,6.020378,45.068985,718.39,716.4,-1.99
181437601,6.020985,45.068194,717.8,717.04,-0.76
181437601,6.021611,45.06741,717.59,717.92,0.33
560145291,6.144514,45.053842,1199.75,1202.22,2.47
560145291,6.144995,45.054608,1201.49,1194.48,-7.01
560145291,6.145474,45.055463,1197.52,1191.52,-6.0
560145291,6.145656,45.056389,1179.74,1162.72,-17.02
560145291,6.146481,45.056973,1181.87,1164.05,-17.82
560145291,6.147189,45.057636,1175.16,1164.47,-10.69
560145291,6.147807,45.058447,1171.33,1183.13,11.8
905944753,6.070264,45.107927,1965.95,1966.47,0.52
905944753,6.069526,45.107209,1958.47,1960.04,1.57
905944753,6.068671,45.106552,1948.64,1951.92,3.28
905944753,6.067795,45.1059,1938.52,1944.07,5.55
905944753,6.067266,45.105089,1928.98,1932.98,4.0
905944753,6.066878,45.104232,1918.84,1927.33,8.49
905944753,6.06673,45.103339,1910.03,1914.38,4.35
521292041,6.048899,45.03586,721.54,721.88,0.34
521292041,6.048428,45.036664,721.11,721.22,0.11
521292041,6.047898,45.037469,720.79,721.47,0.68
521292041,6.047235,45.038219,720.51,722.04,1.53
521292041,6.04633,45.038815,719.64,722.43,2.79
521292041,6.045859,45.039544,719.21,720.67,1.46
521292041,6.04511,45.040269,718.88,721.29,2.41
1304085308,6.015161,45.117064,712.45,712.34,-0.11
1304085308,6.015812,45.117762,712.32,713.78,1.46
1304085308,6.016619,45.118459,712.78,716.26,3.48
1304085308,6.017477,45.119122,712.97,713.73,0.76
1304085308,6.018479,45.119668,713.57,715.76,2.19
1304085308,6.019578,45.120121,714.28,715.56,1.28
1304085308,6.020582,45.120543,715.6,719.87,4.27
39061881,6.045438,45.128083,773.99,764.0,-9.99
39061881,6.044512,45.127551,767.93,760.23,-7.7
39061881,6.04362,45.126858,778.83,786.73,7.9
39061881,6.043001,45.126096,805.84,805.77,-0.07
39061881,6.041854,45.12571,804.91,803.17,-1.74
39061881,6.040697,45.125237,803.94,811.29,7.35
1529742812,6.084846,45.045073,1334.45,1343.6,9.15
1529742812,6.085048,45.045948,1332.41,1338.69,6.28
1529742812,6.085609,45.046804,1322.35,1329.99,7.64
1529742812,6.085617,45.047657,1323.16,1323.17,0.01
1529742812,6.085906,45.047661,1314.6,1314.72,0.12
1529742812,6.086256,45.046755,1298.45,1309.69,11.24
517102012,6.034543,45.134411,977.92,973.37,-4.55
517102012,6.035639,45.134288,979.32,989.07,9.75
517102012,6.036537,45.134546,988.68,1002.54,13.86
517102012,6.035506,45.13444,989.12,990.21,1.09
517102012,6.034373,45.134915,1003.97,1002.62,-1.35
517102012,6.033447,45.135583,1014.39,1017.59,3.2
517102012,6.032324,45.135809,1025.3,1017.23,-8.07
167302508,6.064015,45.073686,1486.63,1492.2,5.57
167302508,6.064422,45.072887,1486.93,1487.76,0.83
167302508,6.064291,45.072144,1483.07,1483.16,0.09
167302508,6.064404,45.071297,1479.7,1476.35,-3.35
167302508,6.064261,45.07045,1473.21,1475.05,1.84
167302508,6.064106,45.069644,1470.26,1466.34,-3.92
167302508,6.063609,45.068932,1458.15,1456.55,-1.6
805561855,6.06123,45.064866,1402.75,1406.38,3.63
805561855,6.060418,45.064765,1390.9,1395.53,4.63
805561855,6.059783,45.064648,1393.94,1399.31,5.37
805561855,6.059918,45.064855,1383.37,1393.24,9.87
805561855,6.058678,45.064516,1384.62,1376.9,-7.72
805561855,6.057354,45.064533,1365.7,1363.33,-2.37
805561855,6.056336,45.064149,1363.43,1374.88,11.45
545349407,6.085092,45.161732,1304.09,1317.93,13.84
545349407,6.084369,45.161047,1295.55,1308.59,13.04
545349407,6.083513,45.160444,1289.34,1302.15,12.81
545349407,6.082669,45.159832,1283.49,1296.44,12.95
545349407,6.081815,45.159229,1277.92,1292.46,14.54
545349407,6.081138,45.158645,1265.19,1280.06,14.87
545349407,6.08006,45.158465,1259.62,1267.09,7.47
220002690,6.161933,45.07109,1451.4,1450.48,-0.92
220002690,6.160713,45.071282,1441.6,1443.15,1.55
220002690,6.160555,45.071163,1434.33,1437.59,3.26
220002690,6.161189,45.070408,1422.6,1428.73,6.13
220002690,6.162206,45.069992,1415.89,1413.4,-2.49
220002690,6.162988,45.069368,1402.3,1403.91,1.61
220002690,6.163728,45.068887,1398.4,1407.54,9.14
261135296,6.143961,45.031228,1248.76,1259.7,10.94
261135296,6.143691,45.031939,1252.03,1255.22,3.19
261135296,6.143431,45.032721,1257.69,1261.46,3.77
261135296,6.143449,45.033573,1270.12,1270.38,0.26
261135296,6.14356,45.034367,1276.66,1272.52,-4.14
261135296,6.144001,45.035108,1287.72,1286.2,-1.52
261135296,6.144239,45.035908,1289.31,1294.56,5.25
206313876,6.16862,45.042721,1064.18,1072.9,8.72
206313876,6.167491,45.042658,1068.48,1070.48,2.0
206313876,6.166412,45.04291,1069.42,1074.0,4.58
206313876,6.165339,45.043187,1072.63,1080.23,7.6
206313876,6.164292,45.043511,1070.0,1073.78,3.78
206313876,6.163215,45.043782,1068.81,1074.67,5.86
206313876,6.162175,45.044102,1066.04,1080.62,14.58
1163932472,6.045364,45.040799,719.07,721.51,2.44
1163932472,6.045617,45.041531,718.84,719.96,1.12
1163932472,6.046431,45.042003,718.78,719.67,0.89
1163932472,6.046408,45.042802,718.72,719.88,1.16
1163932472,6.046964,45.043505,718.66,725.52,6.86
1163932472,6.047138,45.044305,718.82,720.67,1.85
1163932472,6.047263,45.04511,718.73,720.67,1.94
560199121,6.073015,45.037512,1324.6,1341.79,17.19
560199121,6.073895,45.037974,1324.92,1325.03,0.11
560199121,6.074445,45.038675,1332.26,1338.42,6.16
560199121,6.074992,45.039366,1332.25,1342.93,10.68
560199121,6.075792,45.039941,1332.57,1339.64,7.07
560199121,6.076161,45.040702,1339.73,1349.7,9.97
560199121,6.076904,45.040496,1338.81,1342.26,3.45
49164994,6.076987,45.053905,1613.48,1618.15,4.67
49164994,6.077062,45.053053,1611.97,1620.58,8.61
49164994,6.077365,45.052428,1608.95,1609.52,0.57
49164994,6.077587,45.053057,1602.34,1601.95,-0.39
49164994,6.07776,45.053894,1592.32,1600.83,8.51
49164994,6.078329,45.054644,1587.89,1594.39,6.5
49164994,6.078625,45.055373,1586.05,1586.18,0.13
853463754,6.092221,45.03826,968.83,958.89,-9.94
853463754,6.093174,45.038707,972.19,973.88,1.69
853463754,6.094104,45.039158,978.09,978.29,0.2
853463754,6.09492,45.039715,985.51,983.58,-1.93
853463754,6.095883,45.04015,984.72,991.11,6.39
853463754,6.096946,45.040316,985.68,985.53,-0.15
853463754,6.097994,45.040206,988.52,987.23,-1.29
152271733,6.032278,45.063375,717.92,717.19,-0.73
152271733,6.032818,45.062661,718.38,718.08,-0.3
152271733,6.033381,45.061956,718.84,717.85,-0.99
152271733,6.034086,45.061319,719.27,721.96,2.69
152271733,6.034845,45.060713,719.7,720.31,0.61
152271733,6.035609,45.06011,720.51,721.19,0.68
61497926,6.103222,45.038271,980.71,997.44,16.73
61497926,6.104178,45.038035,988.1,1008.49,20.39
61497926,6.105241,45.038166,984.97,975.83,-9.14
61497926,6.10625,45.038432,976.39,957.03,-19.36
61497926,6.107266,45.038683,975.32,978.42,3.1
61497926,6.108186,45.039075,961.52,1007.1,45.58
61497926,6.109221,45.03898,948.69,1000.71,52.02
133321130,6.168663,45.070176,1511.62,1513.82,2.2
133321130,6.167645,45.07042,1503.7,1505.49,1.79
133321130,6.166588,45.070724,1495.09,1493.59,-1.5
133321130,6.165793,45.071295,1487.29,1491.53,4.24
133321130,6.16497,45.07126,1479.51,1483.3,3.79
133321130,6.164152,45.070852,1466.17,1470.18,4.01
133321130,6.163051,45.071003,1460.05,1460.26,0.21
265659186,6.121624,45.02833,1480.43,1495.88,15.45
265659186,6.121148,45.028896,1491.55,1490.36,-1.19
265659186,6.12071,45.029677,1495.58,1501.24,5.66
265659186,6.119637,45.030056,1507.59,1505.46,-2.13
265659186,6.118524,45.030385,1513.74,1518.51,4.77
265659186,6.117472,45.0308,1515.1,1522.26,7.16
119323669,6.148575,45.048357,1298.5,1316.16,17.66
119323669,6.149563,45.048323,1305.45,1309.87,4.42
119323669,6.14932,45.048576,1310.35,1317.43,7.08
119323669,6.148305,45.04863,1317.12,1335.67,18.55
119323669,6.14808,45.048737,1325.59,1335.67,10.08
119323669,6.149202,45.04902,1331.35,1345.39,14.04
119323669,6.150145,45.048635,1332.08,1346.92,14.84
222916421,6.034258,45.097566,1494.04,1494.11,0.07
222916421,6.033589,45.096982,1497.11,1491.32,-5.79
222916421,6.03278,45.096479,1494.15,1493.21,-0.94
222916421,6.032106,45.09588,1487.89,1485.03,-2.86
222916421,6.031443,45.095278,1482.31,1480.27,-2.04
222916421,6.030948,45.094601,1475.54,1471.51,-4.03
222916421,6.031027,45.093928,1472.59,1475.44,2.85
186898322,6.084419,45.042899,1348.75,1364.88,16.13
186898322,6.084671,45.043682,1354.71,1376.09,21.38
186898322,6.084304,45.04439,1361.74,1381.26,19.52
186898322,6.084211,45.045073,1357.39,1371.43,14.04
186898322,6.084225,45.045804,1356.72,1368.65,11.93
186898322,6.084465,45.046586,1357.68,1356.78,-0.9
186898322,6.084524,45.047246,1355.86,1358.19,2.33
133213823,6.178865,45.076565,1558.52,1568.31,9.79
133213823,6.178331,45.075952,1560.55,1567.09,6.54
133213823,6.177633,45.075431,1564.2,1566.41,2.21
133213823,6.176926,45.074915,1564.48,1568.86,4.38
133213823,6.176313,45.074343,1563.71,1570.4,6.69
133213823,6.175656,45.073795,1564.41,1568.62,4.21
133213823,6.17491,45.073307,1564.19,1567.52,3.33
232197430,6.071832,45.148911,1085.81,1088.45,2.64
232197430,6.072317,45.14871,1094.06,1094.35,0.29
232197430,6.071993,45.149395,1095.68,1097.28,1.6
232197430,6.072813,45.149961,1099.81,1098.99,-0.82
232197430,6.073629,45.150529,1106.18,1103.16,-3.02
232197430,6.073813,45.151272,1103.99,1101.41,-2.58
853463753,6.09802,45.040211,989.01,987.23,-1.78
853463753,6.098688,45.040731,994.11,991.37,-2.74
853463753,6.099544,45.040892,985.0,971.44,-13.56
853463753,6.100149,45.040319,991.87,988.23,-3.64
853463753,6.100504,45.039667,994.0,1012.64,18.64
853463753,6.101204,45.039147,995.9,1004.09,8.19
853463753,6.10191,45.038806,988.31,1001.12,12.81
119323669,6.153193,45.049511,1359.48,1373.73,14.25
119323669,6.154074,45.049949,1367.91,1372.94,5.03
119323669,6.154742,45.050492,1368.1,1376.68,8.58
119323669,6.154272,45.050273,1377.8,1379.02,1.22
119323669,6.153267,45.050005,1383.61,1402.2,18.59
119323669,6.152282,45.049696,1391.45,1395.44,3.99
119323669,6.151531,45.049539,1395.16,1405.0,9.84
152271732,6.072984,45.029666,757.7,752.2,-5.5
152271732,6.07359,45.030187,764.11,760.29,-3.82
152271732,6.074349,45.030594,770.32,765.05,-5.27
152271732,6.075237,45.030798,769.5,779.61,10.11
152271732,6.076184,45.030872,779.33,784.06,4.73
152271732,6.077038,45.030692,772.79,786.94,14.15
152271732,6.077141,45.030033,779.87,805.02,25.15
846177339,6.041844,45.037038,719.94,719.54,-0.4
846177339,6.042565,45.037395,719.61,717.88,-1.73
846177339,6.04272,45.038054,719.3,717.12,-2.18
846177339,6.043042,45.038688,719.25,721.22,1.97
846177339,6.043493,45.039282,719.05,719.27,0.22
846177339,6.044089,45.039808,719.0,719.61,0.61
846177339,6.044812,45.040245,718.86,720.74,1.88
339551588,6.123296,45.042377,925.97,929.78,3.81
339551588,6.122385,45.042525,923.9,927.59,3.69
339551588,6.121466,45.042622,925.98,933.67,7.69
339551588,6.120659,45.04229,925.76,924.77,-0.99
339551588,6.120264,45.041681,936.95,926.17,-10.78
339551588,6.119553,45.041248,927.34,931.51,4.17
339551588,6.118944,45.04073,935.72,958.86,23.14
1082749715,6.061197,45.151238,1068.42,1075.27,6.85
1082749715,6.060202,45.151136,1058.37,1072.72,14.35
1082749715,6.059243,45.150973,1048.67,1055.57,6.9
1082749715,6.058325,45.150832,1042.59,1040.47,-2.12
1082749715,6.057709,45.150888,1041.85,1052.76,10.91
1082749715,6.05846,45.15062,1035.24,1042.88,7.64
1082749715,6.059355,45.150278,1027.75,1035.23,7.48
281000479,6.043167,45.141122,851.33,847.93,-3.4
281000479,6.043036,45.141629,863.1,877.83,14.73
281000479,6.043315,45.142296,860.8,877.95,17.15
281000479,6.043704,45.142903,849.81,860.64,10.83
281000479,6.044066,45.143572,850.13,856.15,6.02
281000479,6.044085,45.144133,851.99,862.9,10.91
281000479,6.044055,45.144759,842.03,840.7,-1.33
1371357753,6.017596,45.128442,1160.6,1167.06,6.46
1371357753,6.018342,45.128774,1164.27,1171.62,7.35
1371357753,6.019045,45.129229,1170.59,1187.98,17.39
1371357753,6.019635,45.129757,1175.83,1195.82,19.99
1371357753,6.019949,45.130388,1181.11,1199.36,18.25
1371357753,6.020343,45.131001,1187.57,1194.62,7.05
1371357753,6.020704,45.131618,1192.94,1204.48,11.54
236359529,6.079023,45.153968,1111.39,1109.59,-1.8
236359529,6.078177,45.153786,1106.74,1111.39,4.65
236359529,6.07728,45.153555,1106.74,1113.29,6.55
236359529,6.076565,45.153188,1110.17,1109.38,-0.79
236359529,6.075817,45.152771,1112.16,1113.33,1.17
236359529,6.075051,45.152372,1109.35,1115.66,6.31
236359529,6.074529,45.151869,1110.57,1113.86,3.29
187058987,6.049455,45.067273,1006.14,1015.22,9.08
187058987,6.050192,45.067699,1002.87,1014.67,11.8
187058987,6.050616,45.068213,995.64,1003.02,7.38
187058987,6.051237,45.068595,995.02,1005.09,10.07
187058987,6.051715,45.069176,984.23,988.0,3.77
187058987,6.052422,45.069629,981.44,988.3,6.86
187058987,6.053278,45.069814,980.61,972.29,-8.32
1445393121,6.058567,45.052033,1213.3,1232.45,19.15
1445393121,6.05784,45.052432,1208.18,1217.57,9.39
1445393121,6.057071,45.05276,1201.58,1199.17,-2.41
1445393121,6.056444,45.053263,1195.19,1201.25,6.06
1445393121,6.05584,45.053785,1188.0,1197.24,9.24
1445393121,6.055089,45.054198,1184.23,1194.2,9.97
1445393121,6.05486,45.054714,1180.21,1183.25,3.04
39063955,6.04,45.124813,809.55,812.32,2.77
39063955,6.040832,45.125143,812.54,811.29,-1.25
39063955,6.041697,45.125415,816.67,813.97,-2.7
39063955,6.042592,45.125642,823.09,815.63,-7.46
39063955,6.043436,45.125776,836.15,830.68,-5.47
39063955,6.043884,45.126206,823.65,817.27,-6.38
39063955,6.044653,45.126559,829.37,827.1,-2.27
545355231,6.040898,45.130757,773.74,777.02,3.28
